Latitude_Degrees,Longitude_Degrees,Depth_m,Date_Year,ClimSST,SSTA_DHW
26.64,-77.0393,12.1,1999,302.18,1.39
23.742,-76.051,24.0,1990,302.56,0.0
23.7413,-76.0054,,1998,302.44,10.19
23.745,-76.081,4.0,1987,302.19,0.0
23.745,-76.081,4.0,1987,302.19,0.0
23.7907,-76.1393,7.0,2005,301.16,4.61
23.1273,-73.75,,1998,300.58,0.0
23.797,-76.146,7.77,2005,299.89,4.61
23.797,-76.146,7.77,2005,299.89,4.61
23.797,-76.146,7.77,2005,299.89,4.61
23.752,-76.105,2.74,2005,299.9,5.33
23.752,-76.105,2.74,2005,299.9,5.33
13.073,-59.603,5.6,2006,300.13,0.0
13.188,-59.642,4.6,2006,300.18,0.0
17.92,-87.94,5.7,1999,301.37,0.0
16.81,-88.06,5.7,1999,301.73,0.0
16.77,-88.16,6.6,1999,302.0,2.65
17.92,-87.95,13.4,1999,301.48,2.94
16.76,-88.14,4.5,1999,301.92,0.0
16.813,-88.078,13.5,2000,302.48,3.26
16.17,-88.34,4.5,2007,302.38,3.35
16.8,-88.08,,1999,301.18,7.0
18.0048,-87.8997,,1999,301.21,3.58
16.749,-87.786,9.0,2005,301.08,5.11
16.749,-87.786,7.0,2005,301.08,5.11
16.251,-88.176,10.2,2005,301.31,7.44
16.218,-88.191,13.35,2005,301.25,6.95
17.538,-87.744,11.85,2005,301.15,6.44
17.5,-87.758,11.25,2005,301.16,4.4
16.176,-88.225,12.0,2005,301.29,7.03
16.73,-87.77,,1999,301.37,2.51
16.8833,-88.05,,1999,301.26,6.13
17.2,-87.5333,,1999,301.43,3.6
16.45,-88.02,,2003,301.19,1.4
16.793,-87.732,,2003,301.18,0.0
16.77,-88.07,,1998,300.34,4.28
16.313,-88.137,11.4,2005,301.26,6.12
17.563,-87.475,11.0,2005,301.2,3.23
16.802,-87.86,9.0,2005,299.93,5.27
16.802,-87.86,7.0,2005,299.93,5.27
32.3166,-64.7933,,1998,300.48,1.02
32.33,-64.83,5.0,2003,300.25,10.3
32.33,-64.83,2.5,2003,298.31,10.91
32.467,-64.795,8.5,2005,300.34,4.7
6.022,116.034,,2002,303.3,5.21
-16.9929,-39.1432,,1998,300.45,4.39
-18.2,-38.8,,2000,300.41,0.0
-18.2,-38.8,,2001,300.41,0.0
-18.2,-38.8,,2002,300.41,0.0
-18.2,-38.8,,2003,300.41,0.0
-17.7,-39.1,,2001,300.13,1.07
-17.7,-39.1,,2002,300.13,0.0
-17.7,-39.1,,2003,300.13,1.29
-13.9,-39.1,,2002,262.15,0.0
-13.9,-39.1,,2004,262.15,0.0
18.441,-64.548,3.0,2005,262.15,10.49
19.7,-79.8,17.5,2002,301.63,0.0
19.7321,-80.0463,22.5,2002,302.25,0.0
19.694,-80.069,11.2,2005,262.15,5.6
19.701,-80.057,9.4,2005,262.15,5.6
19.685,-80.078,13.0,2005,302.92,4.56
19.681,-80.023,11.0,2005,302.94,6.29
-5.338,71.245,,2010,301.93,1.01
-5.336,71.852,,2010,301.57,6.92
11.323,-74.081,5.0,2005,262.15,4.12
10.175,-75.771,6.5,2005,302.71,7.88
3.9,-81.6,,1998,299.8,21.65
6.4,-77.42,,1998,301.29,20.24
10.238,-75.737,7.5,2005,302.63,9.0
10.16,-75.74,5.0,2005,302.79,5.11
10.137,-75.743,2.5,1987,302.94,0.0
12.466,-81.65,1.5,2005,301.75,7.89
2.97,-78.17,,1997,299.78,17.24
6.02,-77.35,,1998,300.55,0.0
12.5333,-81.7,,1998,301.72,1.58
11.3333,-74.1333,13.5,1999,301.14,4.8
11.333,-74.133,5.0,2005,300.84,2.63
10.15,-75.75,,1998,302.36,0.0
12.541,-81.687,,2004,301.34,2.79
12.59,-81.714,16.0,2005,299.7,0.0
15.2,145.7,,2001,262.15,1.67
14.15,145.2,7.0,2001,262.15,2.54
16.0167,146.0667,6.0,2001,302.3,3.82
15.24,145.71,1.5,2007,,
-18.8625,-159.8028,1.0,1994,301.11,6.56
-21.2333,-159.7667,,2000,262.15,8.6
21.727,-83.348,12.0,2005,300.15,8.32
20.7984,-78.9568,13.3,2001,303.33,0.0
19.9734,-76.1308,,1998,303.0,5.65
22.0,-82.0,14.5,2005,303.25,3.48
19.9613,-75.871,17.5,2003,262.15,0.38
20.6996,-78.0883,,2009,302.14,6.86
21.922,-80.313,,2009,262.15,1.15
22.0,-78.0,,1998,301.08,0.0
21.1167,-75.867,18.0,2003,262.15,0.0
22.55,-78.04,15.0,2003,300.32,0.0
22.5607,-78.4628,7.5,2005,300.22,6.64
21.656,-83.419,3.0,2005,300.23,4.76
21.61,-83.102,5.0,2005,298.8,5.32
21.61,-83.1019,,2005,298.8,5.32
15.262,-61.264,3.5,2006,262.15,4.56
15.266,-61.276,3.5,2006,262.15,5.7
17.7879,-71.6658,10.7,2004,301.74,0.0
19.0,-69.04,3.3,2009,299.03,6.53
19.05,-68.96,13.2,2009,299.09,5.11
-0.2701,-91.0988,30.0,1998,299.51,47.44
9.5167,138.1667,20.0,1998,302.05,3.33
-19.0501,178.2801,,2001,301.31,0.0
-18.159,178.399,,2001,262.15,0.97
-16.8383,178.2842,,2001,301.89,0.0
-18.371,177.981,10.0,2002,301.54,2.59
-18.1338,179.3226,7.0,2002,301.63,1.1
-17.3,178.5,10.0,2002,301.61,1.68
-17.3,178.5,4.0,2001,300.41,0.0
-17.3,178.6,7.5,2002,301.61,1.54
-17.3,178.6,6.0,2002,300.44,3.79
-17.3,178.6,6.0,2004,300.22,0.0
-17.3,178.6,6.0,2006,300.22,2.17
-17.1114,179.101,11.5,2002,301.74,2.45
-18.392,178.201,15.0,2002,301.02,8.59
-18.38,178.199,17.0,2002,301.02,8.59
-18.331,178.142,10.0,2002,300.98,0.0
-18.319,178.033,10.0,2002,300.92,2.96
-16.9356,177.3593,,2005,301.62,5.56
-17.8992,178.7581,,1998,300.22,0.0
-16.666,179.85,1.0,2000,262.15,1.72
-18.6223,178.555,11.75,2000,300.06,7.33
-16.91,177.39,3.0,2007,301.32,6.89
16.357,-61.587,1.5,2006,300.13,0.0
16.43,-61.54,12.0,2007,300.06,1.0
16.36,-61.574,12.0,2006,300.13,6.52
17.874,-62.814,12.0,2006,262.15,0.27
16.398,-61.533,11.0,2006,300.31,1.06
16.398,-61.533,11.0,2006,299.36,3.58
-17.5,-149.9167,2.5,1994,301.95,2.42
-15.1667,-147.6667,,1994,302.26,1.93
-16.5,-151.78,15.0,2008,300.74,1.0
-16.5,-151.78,7.0,2008,300.74,1.0
23.564,69.079,,1998,262.15,
-8.6667,115.4667,,1998,262.15,1.86
-7.6667,114.0,,1998,262.15,4.79
-8.7144,115.6085,,1998,300.69,5.52
-8.6551,115.4559,,1998,300.36,6.0
-8.14,114.44,,2002,301.6,2.26
-0.3333,122.0,,1998,262.15,3.64
18.3421,-78.3558,8.9,2000,302.71,0.0
18.4794,-77.3287,,1998,302.42,8.74
18.463,-77.947,,2005,302.29,6.05
24.4846,124.1241,10.0,2009,300.25,2.36
24.5282,124.2525,3.0,2008,301.1,0.0
26.2509,127.6683,3.0,2009,299.06,1.35
26.5074,127.8846,9.6,2007,301.5,0.0
30.4581,130.4889,8.0,2016,300.78,3.45
32.7688,132.6389,2.0,2008,294.46,3.75
33.4532,135.7498,10.0,2008,262.15,3.75
33.4563,135.7611,12.0,2008,262.15,3.75
33.4811,135.7464,3.0,2008,262.15,5.12
33.4835,135.6932,10.0,2010,300.24,11.37
33.4835,135.6932,10.0,2010,300.24,11.37
34.8219,139.0778,10.0,2008,298.41,10.07
34.8219,139.0777,10.0,2008,298.41,10.07
34.8222,139.0785,10.0,2008,298.41,10.07
34.3356,139.2077,3.0,2008,298.67,7.48
34.6601,138.7878,5.0,2008,262.15,7.08
26.2158,127.6466,1.0,2009,300.13,1.28
26.553,127.9687,3.0,2008,262.15,5.88
24.2354,123.9859,8.0,2010,298.39,9.66
24.3471,124.0825,3.0,2008,301.2,4.78
24.3478,123.7371,2.0,2008,262.15,1.28
24.3582,124.0843,2.0,2009,301.56,0.0
24.3702,123.9757,6.0,2007,301.94,0.0
24.4513,124.1741,3.0,2013,262.15,8.57
24.4516,124.1832,1.5,2008,262.15,0.0
24.455,124.1638,4.0,2009,300.76,1.33
24.4557,124.1857,10.0,2007,300.48,5.75
24.4582,124.2052,0.3,2008,300.59,0.0
24.4583,124.2054,0.3,2013,299.65,6.82
24.4692,124.2188,2.0,2009,300.66,1.84
24.471,124.1055,10.0,2009,301.56,0.0
24.4975,124.2285,2.0,2008,298.2,1.04
26.0883,127.7122,2.0,2008,262.15,0.0
26.2274,127.3628,10.0,2008,301.73,5.82
26.2562,127.6909,0.5,2010,298.09,4.09
26.2576,127.6837,2.0,2013,301.22,2.43
26.2577,127.6819,3.0,2008,300.74,5.29
26.42,127.7112,3.0,2008,301.52,5.4
26.4389,127.7122,0.1,2009,294.25,1.82
26.5996,127.9386,1.0,2008,262.15,20.04
26.7035,127.8794,2.0,2007,299.46,0.0
26.7093,127.8838,0.5,2013,300.08,10.5
28.372,129.4037,2.0,2013,300.38,6.63
24.2865,123.7318,10.0,2008,262.15,5.16
24.2969,123.7253,5.0,2008,262.15,2.18
24.3117,124.0701,3.0,2008,301.25,3.69
24.3126,123.9155,6.0,2008,296.74,4.96
24.3221,124.1734,5.0,2007,296.83,5.49
24.3403,124.0748,4.0,2009,301.32,0.0
24.4295,123.7932,5.0,2016,301.29,10.51
24.4489,124.0774,5.0,2008,262.15,1.82
24.9257,125.2754,5.0,2009,301.91,1.34
24.935,125.2309,0.0,2008,302.04,6.2
26.079,127.6633,7.0,2013,262.15,4.4
26.1294,127.7986,15.0,2008,300.55,2.8
26.1637,127.2363,10.0,2008,299.65,4.99
26.1756,127.2311,5.0,2008,297.4,2.8
26.1927,127.2874,3.0,2008,300.86,4.65
26.216,127.2874,8.0,2008,299.61,0.0
26.2559,127.4062,20.0,2008,301.4,8.3
26.4949,127.8399,1.0,2016,301.11,13.78
26.504,127.8438,5.0,2010,300.49,4.57
26.5042,127.8439,4.0,2008,301.77,7.36
26.5117,128.067,8.0,2008,297.72,1.08
26.6805,128.0192,3.0,2013,299.28,9.53
26.7042,142.135,15.0,2009,300.91,8.8
28.1662,129.2702,2.0,2008,301.09,1.06
28.1754,129.2821,2.0,2008,262.15,1.06
32.6941,129.7922,7.0,2007,262.15,16.81
33.0433,132.4849,5.0,2009,262.15,1.1
33.0676,139.8423,20.0,2008,294.73,2.4
33.4827,135.754,5.0,2008,262.15,5.36
33.7192,135.3247,10.0,2008,292.06,1.13
33.7246,135.3327,5.0,2008,293.9,7.18
33.9764,135.07,7.0,2008,262.15,3.55
34.0561,139.4806,5.0,2008,292.9,6.39
34.099,139.486,10.0,2008,262.15,6.21
34.2398,139.1368,5.0,2008,262.15,8.5
34.2401,139.1368,6.0,2013,262.15,7.25
34.7868,139.4095,10.0,2008,298.62,8.45
26.5,128.0,,2001,262.15,12.17
24.46,124.19,,2007,302.04,3.19
30.2667,130.4167,,2001,262.15,8.41
26.627,127.872,,2003,262.15,3.15
24.7,125.4,,2001,301.46,5.81
33.5,135.8,,2001,262.15,3.65
-2.2456,41.0642,,1998,301.57,21.03
-4.073,39.69,,2005,262.15,0.0
-4.0,39.75,,2001,299.85,6.34
-3.985,39.762,,2003,301.15,1.0
-3.215,40.127,0.65,2003,301.04,4.68
-1.986,41.383,0.65,2003,301.12,1.04
-13.485,48.24,,2002,302.73,0.0
-13.181,48.234,,2002,302.58,2.64
-13.036,48.545,,2002,302.54,4.25
-12.935,48.538,,2002,302.4,0.0
-12.846,48.573,,2002,302.43,0.0
-12.823,48.59,,2002,302.44,2.28
-22.12,43.2,12.0,2008,298.01,0.0
2.814,104.212,2.0,1998,302.74,9.99
2.921,104.11,5.75,1998,302.78,12.52
4.4939,118.6133,,1998,262.15,0.5
4.9736,118.3911,,1998,303.2,9.17
6.0167,116.0333,1.5,1998,303.92,2.53
2.563,104.343,,1998,302.11,5.41
6.059,100.043,4.5,2002,303.23,0.0
6.064,100.036,8.0,2002,303.23,0.0
6.054,100.04,5.5,2002,303.23,0.0
4.3433,113.8983,5.0,2009,303.13,0.0
5.95,102.71,5.0,2008,301.66,0.0
5.29,73.11,12.0,2008,301.64,1.39
5.29,73.11,2.0,2008,302.47,1.39
3.448,73.754,5.5,2003,302.06,2.8
3.203,72.919,5.5,2003,302.14,3.04
7.167,171.035,1.0,1993,301.44,0.0
7.01,171.367,1.0,2002,302.38,0.0
-20.2909,57.7957,,1998,300.77,1.33
-19.661,63.413,,2002,300.53,1.19
-19.681,63.423,1.0,2006,262.15,0.0
-20.2483,57.795,,1998,299.18,4.5
19.8833,-87.4261,2.6,2005,302.01,1.02
19.8833,-87.4261,6.4,2006,302.01,2.19
19.8833,-87.4261,4.6,2004,300.03,0.0
19.9667,-87.4531,10.55,2005,262.15,0.27
19.9667,-87.4531,9.8,2005,262.15,0.27
19.9667,-87.4531,9.45,2005,262.15,0.27
19.9667,-87.4531,8.8,2005,262.15,0.86
19.9667,-87.4531,10.4,2006,262.15,0.0
19.9667,-87.4531,9.3,2005,262.15,0.86
19.9667,-87.4531,9.15,2006,262.15,0.0
19.9667,-87.4531,9.75,2006,262.15,0.0
19.9667,-87.4531,8.65,2005,262.15,2.2
19.9667,-87.4531,9.3,2004,262.15,1.63
18.7066,-87.704,14.9,2006,262.15,0.0
18.7066,-87.704,14.75,2005,262.15,1.08
18.7066,-87.704,14.0,2005,262.15,2.12
18.7066,-87.704,14.6,2005,262.15,4.58
18.7066,-87.704,16.2,2005,262.15,4.58
18.7066,-87.704,15.25,2005,262.15,1.32
19.934,-87.4336,13.5,2005,299.47,0.0
19.934,-87.4336,11.45,2005,299.47,0.0
19.934,-87.4336,10.25,2006,300.07,0.0
19.934,-87.4336,10.65,2006,300.07,0.0
19.934,-87.4336,12.05,2006,300.07,0.0
19.934,-87.4336,13.6,2005,299.92,0.0
19.934,-87.4336,11.15,2005,301.45,1.0
19.934,-87.4336,12.5,2005,301.45,1.0
19.934,-87.4336,11.9,2005,301.57,7.61
19.934,-87.4336,14.6,2004,300.9,1.01
20.1004,-87.4638,6.85,2005,299.52,0.0
20.1004,-87.4638,6.85,2005,299.52,0.0
20.1004,-87.4638,5.8,2005,299.52,0.0
20.1004,-87.4638,7.0,2005,299.52,0.0
20.1004,-87.4638,6.85,2004,300.12,0.0
19.7864,-87.4263,19.55,2005,299.64,0.0
19.7864,-87.4263,18.3,2005,299.64,0.0
19.7864,-87.4263,19.2,2005,299.64,0.0
19.7864,-87.4263,16.8,2005,302.08,0.0
19.9729,-87.4528,19.9,2005,262.15,0.27
19.9729,-87.4528,19.35,2005,262.15,0.27
19.9729,-87.4528,19.2,2005,262.15,0.86
19.9729,-87.4528,18.45,2005,262.15,0.86
19.9729,-87.4528,18.9,2005,262.15,0.86
19.9729,-87.4528,19.65,2005,262.15,0.86
19.9729,-87.4528,18.3,2005,262.15,0.86
19.9729,-87.4528,0.0,2004,262.15,0.77
19.9729,-87.4528,19.65,2004,262.15,0.77
18.724,-87.6968,7.8,2006,299.84,0.0
18.724,-87.6968,8.8,2006,299.84,0.0
18.724,-87.6968,7.75,2005,301.31,1.05
18.724,-87.6968,8.8,2005,301.31,1.05
18.724,-87.6968,8.9,2005,301.31,1.05
18.724,-87.6968,8.5,2005,301.31,1.05
18.724,-87.6968,8.35,2005,302.26,5.58
18.724,-87.6968,9.9,2005,302.26,5.58
18.724,-87.6968,8.45,2005,300.28,8.95
18.724,-87.6968,8.35,2005,299.45,2.65
20.0995,-87.4625,9.1,2005,299.52,0.0
20.0995,-87.4625,9.45,2006,302.04,0.0
20.0995,-87.4625,9.3,2006,302.04,0.0
20.0995,-87.4625,8.2,2005,302.1,4.27
20.0995,-87.4625,9.6,2005,301.5,9.09
20.0995,-87.4625,9.75,2005,299.49,0.0
19.9333,-87.4321,17.25,2005,299.47,0.0
19.9333,-87.4321,17.85,2006,300.07,0.0
19.9333,-87.4321,17.9,2006,300.07,0.0
19.9333,-87.4321,18.3,2005,302.09,3.18
19.9333,-87.4321,18.45,2005,301.57,7.61
19.9333,-87.4321,18.75,2005,301.57,7.61
20.0375,-87.4662,11.0,2005,299.53,0.0
20.0375,-87.4662,7.45,2005,301.38,0.0
18.724,-87.697,7.75,2005,301.31,1.05
18.707,-87.704,14.75,2005,262.15,1.08
18.707,-87.704,14.6,2005,262.15,4.58
18.7069,-87.7058,9.6,2005,262.15,1.08
18.7069,-87.7058,9.1,2005,262.15,1.08
18.7069,-87.7058,9.9,2005,262.15,1.08
18.7069,-87.7058,10.05,2005,262.15,3.56
18.7069,-87.7058,9.0,2005,262.15,3.56
18.7069,-87.7058,9.45,2005,262.15,4.58
18.7069,-87.7058,8.3,2005,262.15,6.63
18.7069,-87.7058,8.8,2005,262.15,6.63
18.681,-87.713,9.6,2005,262.15,4.6
18.6809,-87.7126,9.9,2005,262.15,0.72
18.6809,-87.7126,9.15,2005,262.15,0.72
18.6809,-87.7126,9.6,2005,262.15,4.6
18.6809,-87.7126,9.25,2005,262.15,4.6
18.6809,-87.7126,10.25,2005,262.15,4.6
18.6809,-87.7126,9.5,2005,262.15,5.39
18.6809,-87.7126,11.3,2005,262.15,5.39
20.052,-87.466,6.8,2006,299.66,0.0
20.052,-87.466,6.55,2005,299.31,0.0
20.052,-87.4663,6.8,2006,299.66,0.0
20.052,-87.4663,5.8,2005,301.38,0.0
20.052,-87.4663,6.4,2005,302.15,6.73
20.052,-87.4663,7.45,2004,300.11,2.17
20.052,-87.4663,7.15,2004,300.11,2.17
20.052,-87.4663,6.55,2005,299.31,0.0
20.052,-87.4663,6.1,2005,299.31,0.0
20.051,-87.463,15.25,2005,301.7,11.76
20.0514,-87.4628,14.3,2005,301.86,0.0
20.0514,-87.4628,11.75,2005,301.86,0.0
20.0514,-87.4628,15.25,2005,301.7,11.76
20.0514,-87.4628,14.0,2005,301.7,11.76
20.0514,-87.4628,6.85,2004,300.97,3.37
20.0514,-87.4628,16.65,2004,300.97,3.37
20.0514,-87.4628,12.8,2004,300.11,2.17
20.0514,-87.4628,20.4,2004,300.11,2.17
20.0514,-87.4628,14.35,2005,299.31,0.0
20.0514,-87.4628,12.2,2005,299.31,0.0
19.8832,-87.4175,8.95,2005,300.11,0.0
19.8832,-87.4175,9.1,2005,301.35,0.0
19.8832,-87.4175,0.0,2004,300.86,0.0
19.8832,-87.4175,9.9,2004,300.86,0.0
20.04,-87.4697,3.0,2005,299.53,0.0
20.04,-87.4697,4.3,2005,299.53,0.0
20.04,-87.4697,1.35,2006,301.38,0.0
20.04,-87.4697,3.5,2005,301.38,0.0
20.04,-87.4697,3.85,2006,301.86,0.0
20.04,-87.4697,2.85,2005,301.86,0.0
20.04,-87.4697,3.4,2005,301.86,0.0
20.04,-87.4697,4.6,2004,300.97,3.37
20.04,-87.4697,4.6,2004,300.97,3.37
20.04,-87.4697,4.6,2004,300.97,3.37
20.0505,-87.4704,3.0,2005,299.53,0.0
20.0505,-87.4704,3.2,2006,300.27,0.0
20.0505,-87.4704,2.55,2006,300.27,0.0
20.0505,-87.4704,3.2,2005,301.38,0.0
20.0505,-87.4704,3.05,2005,301.38,0.0
20.0505,-87.4704,2.55,2005,301.38,0.0
20.0505,-87.4704,3.7,2005,301.7,11.76
20.0505,-87.4704,3.85,2004,300.97,3.37
20.0505,-87.4704,3.7,2004,300.97,3.37
20.0505,-87.4704,3.7,2005,299.31,0.0
19.8805,-87.412,20.25,2005,299.65,0.0
19.8805,-87.412,20.3,2005,299.65,0.0
19.8805,-87.412,20.6,2005,299.65,0.0
19.8805,-87.412,20.0,2005,300.11,0.0
19.8805,-87.412,19.65,2005,302.32,2.17
19.8805,-87.412,19.65,2004,300.86,0.0
19.9683,-87.4517,18.35,2005,262.15,0.27
19.9683,-87.4517,17.25,2005,262.15,0.27
19.9683,-87.4517,18.3,2004,262.15,1.63
20.0169,-87.4622,9.45,2005,299.56,1.07
20.0169,-87.4622,9.3,2006,299.68,0.0
20.0169,-87.4622,8.65,2006,300.25,0.0
20.0169,-87.4622,10.1,2005,301.31,0.0
20.0169,-87.4622,8.05,2005,301.31,0.0
19.933,-87.432,17.85,2006,300.07,0.0
18.707,-87.707,4.75,2005,262.15,2.12
19.9321,-87.4342,6.1,2004,300.2,0.0
18.72,-87.701,3.9,2006,262.15,0.0
19.934,-87.434,10.25,2006,300.07,0.0
18.7199,-87.7011,3.9,2006,262.15,0.0
18.7199,-87.7011,5.15,2005,262.15,1.08
18.7199,-87.7011,5.5,2005,262.15,1.08
18.7199,-87.7011,6.2,2006,262.15,0.0
18.7199,-87.7011,5.3,2005,262.15,1.08
18.7199,-87.7011,5.3,2006,262.15,0.0
18.7199,-87.7011,6.6,2006,262.15,0.55
18.7199,-87.7011,4.7,2005,262.15,3.56
18.7199,-87.7011,4.45,2005,262.15,4.58
18.7199,-87.7011,5.05,2005,262.15,4.58
18.6808,-87.7142,5.5,2006,262.15,0.0
18.6808,-87.7142,5.8,2005,262.15,0.72
18.6808,-87.7142,5.35,2005,262.15,4.6
18.6808,-87.7142,6.4,2005,262.15,0.88
18.681,-87.714,5.5,2006,262.15,0.0
18.7241,-87.6983,4.25,2006,262.15,0.0
18.7241,-87.6983,5.65,2006,262.15,0.0
18.7241,-87.6983,4.75,2006,262.15,0.0
18.7241,-87.6983,4.95,2005,262.15,1.08
18.7241,-87.6983,4.45,2005,262.15,1.08
18.7241,-87.6983,5.5,2005,262.15,1.08
18.7241,-87.6983,6.4,2005,262.15,4.58
18.7241,-87.6983,4.75,2005,262.15,4.58
18.7241,-87.6983,4.65,2005,262.15,6.63
18.7241,-87.6983,4.3,2005,262.15,6.63
18.707,-87.7068,5.1,2006,262.15,0.0
18.707,-87.7068,5.25,2006,262.15,0.0
18.707,-87.7068,5.65,2005,262.15,1.08
18.707,-87.7068,4.75,2005,262.15,2.12
18.707,-87.7068,4.8,2005,262.15,4.58
18.707,-87.7068,5.35,2005,262.15,4.58
18.707,-87.7068,5.2,2005,262.15,7.12
18.707,-87.7068,6.4,2005,262.15,6.63
18.6672,-87.7155,10.45,2006,262.15,0.0
18.6672,-87.7155,10.25,2006,262.15,0.0
18.6672,-87.7155,10.7,2005,262.15,0.72
18.6672,-87.7155,10.5,2005,262.15,0.72
18.6672,-87.7155,11.15,2005,262.15,0.72
18.6672,-87.7155,10.1,2005,262.15,4.6
18.6672,-87.7155,10.4,2005,262.15,4.6
18.6347,-87.7188,16.75,2006,262.15,0.0
18.6347,-87.7188,18.2,2006,262.15,0.0
18.6347,-87.7188,17.55,2005,262.15,2.12
18.6347,-87.7188,17.85,2005,262.15,2.12
18.6347,-87.7188,19.6,2005,262.15,3.66
18.6347,-87.7188,17.75,2005,262.15,4.82
20.05,-87.47,3.7,2005,299.31,0.0
18.667,-87.716,10.7,2005,262.15,0.72
18.667,-87.716,10.1,2005,262.15,4.6
20.015,-87.465,4.6,2005,302.21,6.12
20.015,-87.4648,4.9,2005,301.31,0.0
20.015,-87.4648,6.4,2005,301.31,0.0
20.015,-87.4648,4.6,2005,302.21,6.12
20.015,-87.4648,6.1,2005,302.21,6.12
20.015,-87.4648,6.1,2004,300.01,1.06
20.015,-87.4648,6.1,2004,300.01,1.06
20.015,-87.4648,0.0,2004,300.01,1.06
20.015,-87.4648,4.6,2005,300.01,3.67
20.015,-87.4648,4.6,2005,299.26,0.0
18.6672,-87.7142,13.85,2005,262.15,4.6
18.6672,-87.7142,15.15,2005,262.15,6.52
18.6672,-87.7142,15.75,2005,262.15,6.52
18.6672,-87.7173,6.4,2005,262.15,0.72
18.6672,-87.7173,5.25,2005,262.15,4.6
18.6672,-87.7173,5.05,2005,262.15,4.6
18.6806,-87.7113,12.05,2005,262.15,0.72
18.6806,-87.7113,15.35,2005,262.15,0.72
18.6806,-87.7113,14.75,2005,262.15,0.72
18.6806,-87.7113,18.0,2005,262.15,4.6
18.6806,-87.7113,14.35,2005,262.15,6.52
18.6806,-87.7113,15.55,2005,262.15,0.88
18.681,-87.711,12.05,2005,262.15,0.72
18.681,-87.711,18.0,2005,262.15,4.6
18.6596,-87.7156,14.25,2006,262.15,1.35
18.6596,-87.7156,15.75,2005,262.15,2.12
18.6596,-87.7156,21.2,2005,262.15,2.12
18.6872,-87.7122,7.45,2006,262.15,0.0
18.6872,-87.7122,6.4,2005,262.15,1.82
18.6595,-87.7165,11.25,2006,262.15,0.25
18.6595,-87.7165,11.2,2006,262.15,0.25
18.6595,-87.7165,12.05,2006,262.15,0.25
18.6595,-87.7165,11.0,2006,262.15,1.35
18.659,-87.717,11.0,2006,262.15,1.35
19.967,-87.4608,1.65,2006,262.15,0.0
19.967,-87.4608,2.85,2006,262.15,0.29
19.967,-87.4608,2.25,2005,262.15,5.2
19.967,-87.4608,2.7,2005,262.15,7.67
19.967,-87.4608,3.5,2004,262.15,1.63
19.967,-87.461,1.65,2006,262.15,0.0
19.967,-87.461,2.85,2006,262.15,0.29
18.6343,-87.7199,9.45,2005,262.15,0.56
18.6343,-87.7199,9.8,2005,262.15,0.56
18.6343,-87.7199,10.25,2005,262.15,3.66
18.6343,-87.7199,9.1,2005,262.15,3.66
18.6343,-87.7199,10.4,2005,262.15,3.66
18.634,-87.72,9.45,2005,262.15,0.56
18.66,-87.709,15.5,2005,262.15,0.56
18.66,-87.709,10.0,2005,262.15,4.82
18.675,-87.707,14.8,2005,262.15,4.6
19.967,-87.453,9.15,2005,262.15,0.86
19.967,-87.453,8.8,2005,262.15,0.86
18.7196,-87.6977,17.8,2005,301.31,1.05
18.7196,-87.6977,17.85,2005,301.31,1.05
18.7196,-87.6977,17.05,2006,301.31,0.0
18.7196,-87.6977,15.6,2006,301.77,0.0
18.7196,-87.6977,14.6,2005,301.77,3.11
18.7196,-87.6977,15.5,2006,301.77,0.0
18.7196,-87.6977,17.7,2005,301.77,3.11
18.7196,-87.6977,15.35,2006,301.77,0.0
18.7196,-87.6977,18.75,2005,302.26,5.58
18.7196,-87.6977,17.85,2005,302.26,5.58
18.7196,-87.6977,16.95,2005,299.45,2.65
18.72,-87.698,18.75,2005,302.26,5.58
18.72,-87.698,17.85,2005,302.26,5.58
18.687,-87.709,15.65,2006,262.15,0.0
18.687,-87.709,17.5,2005,262.15,1.82
18.687,-87.709,16.0,2005,262.15,1.82
18.6868,-87.7094,15.65,2006,262.15,0.0
18.6868,-87.7094,16.3,2006,262.15,0.0
18.6868,-87.7094,15.95,2006,262.15,0.0
18.6868,-87.7094,19.1,2006,262.15,0.0
18.6868,-87.7094,17.5,2005,262.15,1.82
18.6868,-87.7094,16.0,2005,262.15,1.82
18.72,-87.699,8.95,2006,262.15,0.0
18.72,-87.699,10.55,2005,262.15,1.08
18.72,-87.699,9.7,2006,262.15,0.0
18.72,-87.699,9.85,2005,262.15,1.08
18.7196,-87.6995,8.95,2006,262.15,0.0
18.7196,-87.6995,10.55,2005,262.15,1.08
18.7196,-87.6995,9.7,2006,262.15,0.0
18.7196,-87.6995,9.85,2005,262.15,1.08
18.7196,-87.6995,9.55,2006,262.15,0.0
18.7196,-87.6995,9.15,2005,262.15,1.08
18.7196,-87.6995,9.1,2005,262.15,1.08
18.7196,-87.6995,10.25,2006,262.15,0.55
18.7196,-87.6995,9.1,2005,262.15,3.56
18.7196,-87.6995,10.05,2005,262.15,3.56
18.7196,-87.6995,8.65,2005,262.15,4.58
18.7196,-87.6995,9.8,2005,262.15,4.58
18.7196,-87.6995,10.5,2005,262.15,6.63
18.7196,-87.6995,10.25,2005,262.15,6.63
18.7196,-87.6995,9.6,2005,262.15,6.63
18.6873,-87.7105,10.0,2006,262.15,0.0
18.6873,-87.7105,11.6,2005,262.15,0.72
18.6873,-87.7105,10.25,2006,262.15,0.0
